sentence,words
"Retrocedieron y Harry cerró la puerta tras ellos. Corrieron, casi volaron por el pasillo. Filch debía de haber ido a buscarlos a otro lado, porque no lo vieron. Pero no les importaba: lo único que querían era alejarse del monstruo. No dejaron de correr hasta que alcanzaron el retrato de la Dama Gorda en el séptimo piso.",Retrocedieron
"—Malfoy te engañó —dijo Hermione a Harry—. Te has dado cuenta, ¿no? No pensaba venir a encontrarse contigo. Filch sabía que iba a haber gente en el salón de los trofeos. Malfoy debió de avisarle.",engañó
"—Muy bien, pero te informo de que es un cobarde —dijo Hagrid—. Entonces yo, Harry y Hermione iremos por un lado y Draco, Neville y Fang, por el otro. Si alguno encuentra al unicornio, debe enviar chispas verdes, ¿de acuerdo? Sacad vuestras varitas y practicad ahora... está bien... Y si alguno tiene problemas, las chispas serán rojas y nos reuniremos todos... así que tened cuidado... en marcha.",cobarde
Hermione había recuperado el aliento y el mal carácter.,aliento
"SIN embargo, Quirrell debía de ser más valiente de lo que habían pensado. En las semanas que siguieron se fue poniendo cada vez más delgado y pálido, pero no parecía que su voluntad hubiera cedido.",cedido
"Elige, a menos que quieras quedarte para siempre,",Elige
"—¡FUERA! —gritó tío Vernon y, cogiendo a Harry y a Dudley por el cogote, los arrojó al recibidor y cerró la puerta de la cocina. Harry y Dudley iniciaron una lucha, furiosa pero callada, para ver quién espiaba por el ojo de la cerradura. Ganó Dudley, así que Harry, con las gafas colgando de una oreja, se tiró al suelo para escuchar por la rendija que había entre la puerta y el suelo.",cogote
"—Marte brilla mucho esta noche —repitió Ronan, mientras Hagrid lo miraba con impaciencia—. Está inusualmente brillante.",inusualmente
"Entonces se produjo un gran movimiento de sillas y, al minuto siguiente, Harry se encontró estrechando la mano de todos los del Caldero Chorreante.",estrechando
"Fue el mejor día de Navidad de Harry. Sin embargo, algo daba vueltas en un rincón de su mente. En cuanto se metió en la cama, pudo pensar libremente en ello: la capa invisible y quién se la había enviado.",libremente
"—Mire —dijo Harry dejando de lado toda precaución—, profesora, se trata de la Piedra Filosofal...",Mire
"—¡Rubeus! ¡Rubeus Hagrid! Me alegro de verlo otra vez... Roble, cuarenta centímetros y medio, flexible... ¿Era así?",Roble
"—Oh, ¿ya conocías a Quirrell, entonces? No es raro que parezca tan nervioso, ése es el profesor Snape. Su materia es Pociones, pero no le gusta... Todo el mundo sabe que quiere el puesto de Quirrell. Snape sabe muchísimo sobre las Artes Oscuras.",conocías
Se inclinó y retiró su varita de la nariz del trol. Estaba cubierta por una gelatina gris.,retiró
Harry pudo ver los zapatos negros brillantes de tío Vernon yendo y viniendo por la cocina.,zapatos
"—Bah, bah... es evidente que la fama no lo es todo.",bah
"Estaba de muy buen humor. Era evidente que creía que nadie se iba a atrever a buscarlos allí, con una tormenta a punto de estallar. En privado, Harry estaba de acuerdo, aunque el pensamiento no lo alegraba.",atrever
"Hermione se había vuelto un poco más flexible en lo que se refería a quebrantar las reglas, desde que Harry y Ron la salvaron del monstruo, y era mucho más agradable. El día anterior al primer partido de Harry los tres estaban fuera, en el patio helado, durante un recreo, y la muchacha había hecho aparecer un brillante fuego azul, que podían llevar con ellos, en un frasco de mermelada. Estaban de espaldas al fuego para calentarse cuando Snape cruzó el patio. De inmediato, Harry se dio cuenta de que Snape cojeaba. Los tres chicos se apiñaron para tapar el fuego, ya que no estaban seguros de que aquello estuviera permitido. Por desgracia, algo en sus rostros culpables hizo detener a Snape. Se dio la vuelta, arrastrando la pierna. No había visto el fuego, pero parecía buscar una razón para regañarlos.",salvaron
"—¿Ves? —dijo Wood jadeando, metiendo la pelota en la caja a la fuerza y asegurándola con las tiras—. Las bludgers andan por ahí, tratando de derribar a los jugadores de las escobas. Por eso hay dos golpeadores en cada equipo (los gemelos Weasley son los nuestros). Su trabajo es proteger a su equipo de las bludgers y desviarlas hacia el equipo contrario. ¿Lo has entendido?",asegurándola
"—¡Oh, no lo entiendo! ¿No sabéis leer? Mirad, leed aquí.",leed
"—¿Es verdad? —preguntó—. Por todo el tren están diciendo que Harry Potter está en este compartimento. Así que eres tú, ¿no?",compartimento
"Durante este periodo, Rowling terminó su primer libro de la serie, Harry Potter y la piedra filosofal, manuscrito que fue presentado sin éxito a numerosas editoriales hasta que Bloomsbury decidió publicarlo. Tras el éxito, basado en el boca a boca, del libro, Rowling recibió una beca y un año después el libro comenzó a venderse en EEUU.",manuscrito
"Con un grito ahogado, tío Vernon se levantó de su asiento y corrió hacia el vestíbulo, con Harry siguiéndolo. Allí tuvo que forcejear con su hijo para quitarle la carta, lo que le resultaba difícil porque Harry le tiraba del cuello. Después de un minuto de confusa lucha, en la que todos recibieron golpes del bastón, tío Vernon se enderezó con la carta de Harry arrugada en su mano, jadeando para recuperar la respiración.",siguiéndolo
Un par de guantes protectores (piel de dragón o semejante).,protectores
"Primera, por más astucia que tenga el veneno para ocultarse siempre encontrarás alguno al lado izquierdo del vino de ortiga;",astucia
—Manténte apartado hasta que veas la snitch —le había dicho Wood—. No queremos que ataques antes de que tengas que hacerlo.,apartado
"El señor Dursley se quedó congelado en su sillón. ¿Estrellas fugaces por toda Gran Bretaña? ¿Lechuzas volando a la luz del día? Y aquel rumor, aquel cuchicheo sobre los Potter...",cuchicheo
"Harry se aferró a los bordes del taburete y pensó: «En Slytherin no, en Slytherin no».",aferró
El viaje desde el andén nueve y tres cuartos,cuartos
"—Lily y James... no puedo creerlo... No quiero creerlo... Oh, Albus...",creerlo
"—A propósito, ¿de dónde vienes? —preguntó Harry",vienes
"—Tú no querrás que yo sea tu enemigo, Quirrell —dijo Snape, dando un paso hacia él.",enemigo
"—¡SILENCIO! —gritó el tío Vernon, y unas arañas cayeron del techo. Respiró profundamente y luego sonrió, esforzándose tanto por hacerlo que parecía sentir dolor.",SILENCIO
—¡Que cada uno elija su melodía favorita! —dijo Dumbledore—. ¡Y allá vamos!,favorita
"—Por supuesto que no —respondió Harry, deseoso de ver más magia. Hagrid sacó otra vez el paraguas rosado, dio dos golpes en el borde del bote y salieron a toda velocidad hacia la orilla.",deseoso
"—Y vamos a comprarte dos regalos más cuando salgamos hoy. ¿Qué te parece, pichoncito? Dos regalos más. ¿Está todo bien?",salgamos
"—¡Oooooh! —dijo, con un maligno cacareo—. ¡Los horribles novatos! ¡Qué divertido!",Oooooh
"—¡Espero veros en Hufflepuff—continuó el Fraile—. Mi antigua casa, ya sabéis.",veros
"—Por supuesto que no puedo —dijo—. En primer lugar; no lo sé. En segundo lugar, vosotros ya sabéis demasiado, así que tampoco os lo diría si lo supiera. Esa Piedra está aquí por un buen motivo. Casi la roban de Gringotts... Aunque eso ya lo sabíais, ¿no? Me gustaría saber cómo averiguasteis lo de Fluffy.",roban
"Fue como si un puño de hierro cayera súbitamente sobre la cabeza de Harry. Por encima del ruido del follaje, le pareció oír una vez más lo que Hagrid le había dicho la noche en que se conocieron: «Algunos dicen que murió. En mi opinión, son tonterías. No creo que le quede lo suficiente de humano como para morir».",follaje
"—El señor Filch, el celador, me ha pedido que os recuerde que no debéis hacer magia en los recreos ni en los pasillos.",pedido
"—¿Comiendo la última cena, Potter? ¿Cuándo coges el tren para volver con los muggles?",Comiendo
"—¿Te importaría quitarte de en medio? —La voz fría y gangosa de Malfoy llegó desde atrás—. ¿Estás tratando de ganar algún dinero extra, Weasley? Supongo que quieres ser guardabosques cuando salgas de Hogwarts... Esa choza de Hagrid debe de parecerte un palacio, comparada con la casa de tu familia.",gangosa
Portada: Dolores Avendaño,Dolores
"Entonces transformó un escritorio en un cerdo y luego le devolvió su forma original. Todos estaban muy impresionados y no aguantaban las ganas de empezar, pero muy pronto se dieron cuenta de que pasaría mucho tiempo antes de que pudieran transformar muebles en animales. Después de hacer una cantidad de complicadas anotaciones, les dio a cada uno una cerilla para que intentaran convertirla en una aguja. Al final de la clase, sólo Hermione Granger había hecho algún cambio en la cerilla. La profesora McGonagall mostró a todos cómo se había vuelto plateada y puntiaguda, y dedicó a la niña una excepcional sonrisa.",aguantaban
ePub base v2.0,ePub
—¿Cómo es que sabes...? —farfulló.,farfulló
"—Totalmente —dijo la profesora con vigor—. Este chico tiene un talento natural. Nunca vi nada parecido. ¿Ésta ha sido tu primera vez con la escoba, Potter?",vigor
"—No toques nada que él te dé, Dudley.",toques
"SE acercaba la Navidad. Una mañana de mediados de diciembre Hogwarts se descubrió cubierto por dos metros de nieve. El lago estaba sólidamente congelado y los gemelos Weasley fueron castigados por hechizar varias bolas de nieve para que siguieran a Quirrell y lo golpearan en la parte de atrás de su turbante. Las pocas lechuzas que habían podido llegar a través del cielo tormentoso para dejar el correo tuvieron que quedar al cuidado de Hagrid hasta recuperarse, antes de volar otra vez.",mediados
"Percy condujo a las niñas a través de una puerta, hacia sus dormitorios, y a los niños por otra puerta. Al final de una escalera de caracol (era evidente que estaban en una de las torres) encontraron, por fin, sus camas, cinco camas con cuatro postes cada una y cortinas de terciopelo rojo oscuro. Sus baúles ya estaban allí. Demasiado cansados para conversar, se pusieron sus pijamas y se metieron en la cama.",cansados
"—¿Severus? —Quirrell rió, y no fue con su habitual sonido tembloroso y entrecortado, sino con una risa fría y aguda—. Sí, Severus parecía ser el indicado, ¿no? Fue muy útil tenerlo dando vueltas como un murciélago enorme. Al lado de él ¿quién iba a sospechar del po-pobre tar-tamudo p-profesor Quirrell?",tembloroso
—¡Potter! —dijo de pronto Snape—. ¿Qué obtendré si añado polvo de raíces de asfódelo a una infusión de ajenjo?,obtendré
"—Te dirá que es así como se hace en Hogwarts —gruñó Hagrid—. ¡Escribir unas líneas! ¿Y a quién le serviría eso? Haréis algo que sea útil, o si no os iréis. Si crees que tu padre prefiere que te expulsen, entonces vuelve al castillo y coge tus cosas. ¡Vete!",Escribir
"—No me importará si le ha pasado algo a Malfoy, pero si le sucede algo a Neville... está aquí por nuestra culpa.",importará
"—Vaya, la primera cosa que me preguntas y no puedo contestarte. No hoy. No ahora. Lo sabrás, un día... Quítatelo de la cabeza por ahora, Harry. Cuando seas mayor... ya sé que eso es odioso... bueno, cuando estés listo, lo sabrás.",contestarte
"Pocos años después, las novelas de Harry Potter comenzaron a ser adaptadas al cine con gran éxito gracias a directores como Chris Columbus, Mike Newell o Alfonso Quarón. Mientras tanto, Rowling recibió numerosos galardones como el Andersen, varios Honoris Causa, el Príncipe de Asturias de la Concordia e incluso la Legión de Honor francesa.",Chris
"—¿Adónde han ido, Peeves? —decía Filch—. Rápido, dímelo.",dímelo
harás tus verdaderos amigos.,harás
"Aquella tarde le costó concentrarse en los taladros, y cuando dejó el edificio, a las cinco en punto, estaba todavía tan preocupado que, sin darse cuenta, chocó con un hombre que estaba en la puerta.",costó
"Se incorporó y se le cayó el pesado abrigo negro de Hagrid. La cabaña estaba iluminada por el sol, la tormenta había pasado, Hagrid estaba dormido en el sofá y había una lechuza golpeando con su pata en la ventana, con un periódico en el pico.",iluminada
